event_fe_id,rel_t_history,product_window_choices,new_product_window_choices,window_novelty
2370|121|2021-08-03,-5,3,2,0.6666666666666666
2377|124|2021-07-22,-9,5,5,1.0
2377|124|2021-07-22,-7,3,3,1.0
2377|124|2021-07-22,-6,1,0,0.0
2377|124|2021-07-22,-5,2,2,1.0
2411|39|2021-07-25,-11,1,1,1.0
2411|39|2021-07-25,-9,1,0,0.0
2411|39|2021-07-25,-8,1,0,0.0
2411|39|2021-07-25,-7,5,3,0.6
2411|39|2021-07-25,-5,1,0,0.0
2411|39|2021-07-25,-4,1,1,1.0
2411|39|2021-07-25,-3,1,0,0.0
2411|39|2021-07-25,-2,2,1,0.5
2440|47|2021-07-30,-12,1,0,0.0
2440|47|2021-07-30,-7,1,0,0.0
2440|47|2021-07-30,-5,1,1,1.0
2440|47|2021-07-30,-2,1,0,0.0
2462|62|2021-08-04,-10,1,1,1.0
2462|62|2021-08-04,-8,2,2,1.0
2462|62|2021-08-04,-5,1,0,0.0
2476|220|2021-08-03,-12,3,0,0.0
2476|220|2021-08-03,-11,4,1,0.25
2476|220|2021-08-03,-10,5,2,0.4
2476|220|2021-08-03,-9,2,1,0.5
2476|220|2021-08-03,-8,1,1,1.0
2476|220|2021-08-03,-7,3,1,0.3333333333333333
2476|220|2021-08-03,-6,2,1,0.5
2476|220|2021-08-03,-5,1,0,0.0
2476|220|2021-08-03,-4,2,0,0.0
2476|220|2021-08-03,-3,2,1,0.5
2476|220|2021-08-03,-2,2,1,0.5
2476|220|2021-08-03,-1,2,1,0.5
2516|182|2021-08-03,-7,1,1,1.0
2516|182|2021-08-03,-3,1,1,1.0
2519|59|2021-08-03,-2,1,1,1.0
2565|182|2021-08-03,-7,1,1,1.0
2567|220|2021-08-03,-11,1,1,1.0
2567|220|2021-08-03,-10,1,0,0.0
2567|220|2021-08-03,-9,1,0,0.0
2567|220|2021-08-03,-7,1,1,1.0
2567|220|2021-08-03,-6,1,1,1.0
2567|220|2021-08-03,-4,4,2,0.5
2567|220|2021-08-03,-3,3,1,0.3333333333333333
2567|220|2021-08-03,-2,3,1,0.3333333333333333
2582|131|2021-08-29,-3,1,1,1.0
2583|131|2021-08-29,-3,1,1,1.0
2583|131|2021-08-29,-1,1,1,1.0
2601|47|2021-07-30,-7,3,3,1.0
2601|47|2021-07-30,-6,1,0,0.0
2601|47|2021-07-30,-2,3,2,0.6666666666666666
2648|19|2021-07-15,-10,1,0,0.0
2661|182|2021-08-03,-12,1,0,0.0
2661|182|2021-08-03,-11,1,0,0.0
2661|182|2021-08-03,-9,2,1,0.5
2661|182|2021-08-03,-7,1,0,0.0
2661|182|2021-08-03,-6,2,1,0.5
2661|182|2021-08-03,-5,2,1,0.5
2661|182|2021-08-03,-4,2,0,0.0
2661|182|2021-08-03,-3,1,0,0.0
2661|182|2021-08-03,-2,3,1,0.3333333333333333
2661|182|2021-08-03,-1,1,0,0.0
2670|62|2021-08-04,-12,2,1,0.5
2670|62|2021-08-04,-11,1,1,1.0
2670|62|2021-08-04,-10,4,3,0.75
2670|62|2021-08-04,-9,2,2,1.0
2670|62|2021-08-04,-5,1,1,1.0
2670|62|2021-08-04,-3,1,1,1.0
2670|62|2021-08-04,-2,1,0,0.0
2670|62|2021-08-04,-1,1,1,1.0
2696|238|2021-07-24,-12,4,3,0.75
2696|238|2021-07-24,-11,2,1,0.5
2696|238|2021-07-24,-10,2,0,0.0
2696|238|2021-07-24,-8,1,1,1.0
2696|238|2021-07-24,-7,1,0,0.0
2696|238|2021-07-24,-3,2,1,0.5
2725|5|2021-08-18,-12,1,0,0.0
2725|5|2021-08-18,-10,2,1,0.5
2725|5|2021-08-18,-8,2,1,0.5
2725|5|2021-08-18,-5,1,0,0.0
2725|5|2021-08-18,-4,1,1,1.0
2725|5|2021-08-18,-3,3,2,0.6666666666666666
2733|133|2021-07-28,-8,1,1,1.0
2759|220|2021-08-03,-8,1,1,1.0
2759|220|2021-08-03,-5,2,2,1.0
2759|220|2021-08-03,-4,2,0,0.0
2786|131|2021-08-29,-12,3,3,1.0
2786|131|2021-08-29,-11,2,1,0.5
2786|131|2021-08-29,-10,2,1,0.5
2786|131|2021-08-29,-9,1,0,0.0
2786|131|2021-08-29,-8,2,0,0.0
2786|131|2021-08-29,-6,2,1,0.5
2786|131|2021-08-29,-5,3,2,0.6666666666666666
2799|59|2021-08-03,-8,2,2,1.0
2799|59|2021-08-03,-7,2,2,1.0
2799|59|2021-08-03,-6,2,2,1.0
2799|59|2021-08-03,-5,3,2,0.6666666666666666
2799|59|2021-08-03,-4,1,0,0.0
2800|182|2021-08-03,-12,1,1,1.0
2800|182|2021-08-03,-10,1,1,1.0
2800|182|2021-08-03,-9,3,2,0.6666666666666666
2800|182|2021-08-03,-6,1,1,1.0
2800|182|2021-08-03,-5,3,3,1.0
2813|19|2021-07-15,-11,1,1,1.0
2842|131|2021-08-29,-12,3,2,0.6666666666666666
2842|131|2021-08-29,-11,1,0,0.0
2842|131|2021-08-29,-10,1,0,0.0
2842|131|2021-08-29,-9,1,0,0.0
2842|131|2021-08-29,-8,2,1,0.5
2842|131|2021-08-29,-7,1,0,0.0
2842|131|2021-08-29,-6,1,0,0.0
2842|131|2021-08-29,-5,1,0,0.0
2842|131|2021-08-29,-4,1,0,0.0
2842|131|2021-08-29,-3,1,0,0.0
2842|131|2021-08-29,-2,3,2,0.6666666666666666
2842|131|2021-08-29,-1,4,2,0.5
2843|59|2021-08-03,-12,1,1,1.0
2843|59|2021-08-03,-2,3,2,0.6666666666666666
2846|124|2021-07-22,-12,1,1,1.0
2846|124|2021-07-22,-11,1,0,0.0
2846|124|2021-07-22,-10,2,1,0.5
2846|124|2021-07-22,-9,2,1,0.5
2846|124|2021-07-22,-7,2,2,1.0
2846|124|2021-07-22,-6,2,0,0.0
2846|124|2021-07-22,-3,1,0,0.0
2846|124|2021-07-22,-2,1,1,1.0
2846|124|2021-07-22,-1,1,1,1.0
2849|124|2021-07-22,-11,1,1,1.0
2849|124|2021-07-22,-10,1,1,1.0
2849|124|2021-07-22,-9,1,0,0.0
2849|124|2021-07-22,-8,2,1,0.5
2849|124|2021-07-22,-7,1,0,0.0
2849|124|2021-07-22,-5,1,0,0.0
2849|124|2021-07-22,-2,1,0,0.0
2849|124|2021-07-22,-1,1,0,0.0
2895|238|2021-07-24,-12,1,1,1.0
2895|238|2021-07-24,-6,1,1,1.0
2895|238|2021-07-24,-5,2,2,1.0
2895|238|2021-07-24,-4,1,1,1.0
2895|238|2021-07-24,-3,1,1,1.0
2895|238|2021-07-24,-2,1,0,0.0
2895|238|2021-07-24,-1,2,0,0.0
2896|59|2021-08-03,-9,1,1,1.0
2896|59|2021-08-03,-8,4,3,0.75
2896|59|2021-08-03,-6,1,0,0.0
2896|59|2021-08-03,-5,1,0,0.0
2896|59|2021-08-03,-4,1,1,1.0
2896|59|2021-08-03,-1,2,2,1.0
2914|19|2021-07-15,-10,1,1,1.0
2914|19|2021-07-15,-8,4,3,0.75
2914|19|2021-07-15,-5,1,1,1.0
2918|46|2021-08-04,-12,2,1,0.5
2918|46|2021-08-04,-6,1,1,1.0
2918|46|2021-08-04,-5,2,2,1.0
2918|46|2021-08-04,-4,1,1,1.0
2918|46|2021-08-04,-3,1,0,0.0
2918|46|2021-08-04,-2,1,1,1.0
2925|124|2021-07-22,-8,2,2,1.0
2925|124|2021-07-22,-3,2,2,1.0
2979|124|2021-07-22,-8,1,1,1.0
2979|124|2021-07-22,-7,4,4,1.0
2979|124|2021-07-22,-2,6,6,1.0
2982|238|2021-07-24,-3,1,1,1.0
2982|238|2021-07-24,-2,1,1,1.0
2982|238|2021-07-24,-1,1,1,1.0
3014|220|2021-08-03,-11,2,2,1.0
3014|220|2021-08-03,-10,1,0,0.0
3014|220|2021-08-03,-9,2,1,0.5
3014|220|2021-08-03,-6,4,3,0.75
3014|220|2021-08-03,-4,1,0,0.0
3014|220|2021-08-03,-2,1,0,0.0
3014|220|2021-08-03,-1,1,0,0.0
3016|46|2021-08-04,-12,3,1,0.3333333333333333
3016|46|2021-08-04,-11,1,0,0.0
3016|46|2021-08-04,-10,2,1,0.5
3016|46|2021-08-04,-9,1,0,0.0
3016|46|2021-08-04,-7,2,1,0.5
3016|46|2021-08-04,-6,1,0,0.0
3016|46|2021-08-04,-5,1,1,1.0
3016|46|2021-08-04,-3,2,1,0.5
3016|46|2021-08-04,-2,3,2,0.6666666666666666
3016|46|2021-08-04,-1,1,0,0.0
3047|121|2021-08-03,-6,1,1,1.0
3053|246|2021-07-27,-10,2,2,1.0
3053|246|2021-07-27,-4,1,0,0.0
3053|246|2021-07-27,-2,2,1,0.5
3111|133|2021-07-28,-12,1,1,1.0
3111|133|2021-07-28,-4,1,1,1.0
3111|133|2021-07-28,-3,1,1,1.0
3111|133|2021-07-28,-2,2,1,0.5
3154|47|2021-07-30,-11,1,0,0.0
3154|47|2021-07-30,-10,1,1,1.0
3154|47|2021-07-30,-9,1,0,0.0
3154|47|2021-07-30,-8,1,1,1.0
3154|47|2021-07-30,-7,1,1,1.0
3154|47|2021-07-30,-3,1,1,1.0
3154|47|2021-07-30,-1,2,1,0.5
3155|124|2021-07-22,-6,7,7,1.0
3155|124|2021-07-22,-5,1,1,1.0
3155|124|2021-07-22,-2,2,1,0.5
3177|47|2021-07-30,-12,1,0,0.0
3177|47|2021-07-30,-8,1,1,1.0
3177|47|2021-07-30,-7,1,0,0.0
3177|47|2021-07-30,-4,1,1,1.0
3177|47|2021-07-30,-1,1,1,1.0
3205|62|2021-08-04,-3,1,1,1.0
3232|47|2021-07-30,-12,1,1,1.0
3232|47|2021-07-30,-6,1,1,1.0
3233|121|2021-08-03,-7,2,2,1.0
3233|121|2021-08-03,-6,2,1,0.5
3233|121|2021-08-03,-3,1,1,1.0
3233|121|2021-08-03,-1,1,1,1.0
3237|39|2021-07-25,-11,1,1,1.0
3237|39|2021-07-25,-9,1,0,0.0
3237|39|2021-07-25,-8,1,1,1.0
3237|39|2021-07-25,-2,1,1,1.0
3237|39|2021-07-25,-1,1,0,0.0
3254|44|2021-07-24,-12,3,1,0.3333333333333333
3254|44|2021-07-24,-11,2,2,1.0
3254|44|2021-07-24,-9,1,1,1.0
3254|44|2021-07-24,-8,2,2,1.0
3254|44|2021-07-24,-7,2,2,1.0
3254|44|2021-07-24,-5,2,1,0.5
3254|44|2021-07-24,-4,6,5,0.8333333333333334
3254|44|2021-07-24,-3,6,2,0.3333333333333333
3254|44|2021-07-24,-2,2,0,0.0
3262|238|2021-07-24,-12,4,3,0.75
3262|238|2021-07-24,-10,1,1,1.0
3262|238|2021-07-24,-9,3,2,0.6666666666666666
3262|238|2021-07-24,-7,1,1,1.0
3262|238|2021-07-24,-5,1,1,1.0
3262|238|2021-07-24,-4,1,1,1.0
3262|238|2021-07-24,-3,1,1,1.0
3262|238|2021-07-24,-2,1,1,1.0
3264|238|2021-07-24,-12,6,6,1.0
3264|238|2021-07-24,-11,2,1,0.5
3264|238|2021-07-24,-10,2,1,0.5
3264|238|2021-07-24,-9,2,1,0.5
3264|238|2021-07-24,-7,1,1,1.0
3264|238|2021-07-24,-6,2,2,1.0
3264|238|2021-07-24,-5,2,2,1.0
3264|238|2021-07-24,-4,1,0,0.0
3264|238|2021-07-24,-3,4,4,1.0
3264|238|2021-07-24,-2,6,4,0.6666666666666666
3264|238|2021-07-24,-1,6,4,0.6666666666666666
3284|5|2021-08-18,-11,2,1,0.5
3284|5|2021-08-18,-9,2,0,0.0
3284|5|2021-08-18,-8,3,2,0.6666666666666666
3284|5|2021-08-18,-6,1,0,0.0
3284|5|2021-08-18,-5,2,1,0.5
3320|124|2021-07-22,-12,9,5,0.5555555555555556
3320|124|2021-07-22,-11,1,0,0.0
3320|124|2021-07-22,-9,2,0,0.0
3320|124|2021-07-22,-8,4,2,0.5
3320|124|2021-07-22,-7,2,1,0.5
3320|124|2021-07-22,-6,4,2,0.5
3320|124|2021-07-22,-5,3,1,0.3333333333333333
3320|124|2021-07-22,-4,2,2,1.0
3320|124|2021-07-22,-3,4,4,1.0
3320|124|2021-07-22,-2,4,2,0.5
3320|124|2021-07-22,-1,1,1,1.0
3322|124|2021-07-22,-10,1,1,1.0
3322|124|2021-07-22,-4,6,5,0.8333333333333334
3322|124|2021-07-22,-3,1,1,1.0
3322|124|2021-07-22,-1,1,0,0.0
3324|124|2021-07-22,-12,3,2,0.6666666666666666
3324|124|2021-07-22,-11,5,2,0.4
3324|124|2021-07-22,-10,6,3,0.5
3324|124|2021-07-22,-9,4,1,0.25
3324|124|2021-07-22,-8,2,1,0.5
3324|124|2021-07-22,-7,5,3,0.6
3324|124|2021-07-22,-6,4,2,0.5
3324|124|2021-07-22,-5,6,4,0.6666666666666666
3324|124|2021-07-22,-4,2,1,0.5
3324|124|2021-07-22,-3,5,2,0.4
3324|124|2021-07-22,-2,8,3,0.375
3324|124|2021-07-22,-1,7,3,0.42857142857142855
3337|133|2021-07-28,-12,1,0,0.0
3337|133|2021-07-28,-7,1,1,1.0
3337|133|2021-07-28,-4,1,1,1.0
3384|3|2021-08-09,-5,2,2,1.0
3384|3|2021-08-09,-4,2,1,0.5
3384|3|2021-08-09,-3,1,0,0.0
3388|19|2021-07-15,-6,1,1,1.0
3388|19|2021-07-15,-3,1,1,1.0
3388|19|2021-07-15,-1,2,2,1.0
3427|121|2021-08-03,-12,1,1,1.0
3427|121|2021-08-03,-9,1,1,1.0
3427|121|2021-08-03,-8,1,1,1.0
3427|121|2021-08-03,-6,1,0,0.0
3427|121|2021-08-03,-5,2,0,0.0
3433|5|2021-08-18,-11,1,1,1.0
3433|5|2021-08-18,-6,4,4,1.0
3433|5|2021-08-18,-5,3,2,0.6666666666666666
3433|5|2021-08-18,-4,3,1,0.3333333333333333
3529|182|2021-08-03,-8,1,1,1.0
3529|182|2021-08-03,-7,1,1,1.0
3529|182|2021-08-03,-2,1,1,1.0
3602|246|2021-07-27,-8,1,1,1.0
3602|246|2021-07-27,-1,2,2,1.0
3618|44|2021-07-24,-1,1,1,1.0
3629|19|2021-07-15,-12,1,0,0.0
3629|19|2021-07-15,-11,1,0,0.0
3629|19|2021-07-15,-10,1,0,0.0
3629|19|2021-07-15,-7,1,0,0.0
3629|19|2021-07-15,-5,2,1,0.5
3629|19|2021-07-15,-4,1,0,0.0
3629|19|2021-07-15,-2,1,0,0.0
3629|19|2021-07-15,-1,1,1,1.0
3642|220|2021-08-03,-8,1,1,1.0
3647|59|2021-08-03,-12,3,3,1.0
3647|59|2021-08-03,-10,4,4,1.0
3647|59|2021-08-03,-9,2,2,1.0
3647|59|2021-08-03,-8,2,2,1.0
3647|59|2021-08-03,-3,1,1,1.0
3647|59|2021-08-03,-2,4,4,1.0
3647|59|2021-08-03,-1,7,5,0.7142857142857143
3652|3|2021-08-09,-5,1,1,1.0
3652|3|2021-08-09,-4,1,0,0.0
3652|3|2021-08-09,-3,1,1,1.0
3652|3|2021-08-09,-1,1,0,0.0
3658|19|2021-07-15,-11,1,0,0.0
3658|19|2021-07-15,-10,1,0,0.0
3658|19|2021-07-15,-8,1,0,0.0
3658|19|2021-07-15,-5,1,1,1.0
3658|19|2021-07-15,-3,1,0,0.0
3658|19|2021-07-15,-2,1,0,0.0
3658|19|2021-07-15,-1,2,0,0.0
3709|124|2021-07-22,-12,2,2,1.0
3709|124|2021-07-22,-10,2,1,0.5
3709|124|2021-07-22,-8,2,1,0.5
3709|124|2021-07-22,-7,5,4,0.8
3718|47|2021-07-30,-12,1,1,1.0
3718|47|2021-07-30,-11,1,0,0.0
3718|47|2021-07-30,-3,1,0,0.0
3718|47|2021-07-30,-1,1,1,1.0
3725|47|2021-07-30,-8,1,1,1.0
3725|47|2021-07-30,-6,1,1,1.0
3725|47|2021-07-30,-5,2,2,1.0
3725|47|2021-07-30,-1,1,1,1.0
3760|59|2021-08-03,-11,2,2,1.0
3760|59|2021-08-03,-10,1,1,1.0
3760|59|2021-08-03,-9,1,0,0.0
3760|59|2021-08-03,-8,2,1,0.5
3760|59|2021-08-03,-5,1,0,0.0
3760|59|2021-08-03,-3,1,0,0.0
3760|59|2021-08-03,-1,1,0,0.0
3761|62|2021-08-04,-12,1,0,0.0
3761|62|2021-08-04,-10,1,1,1.0
3761|62|2021-08-04,-8,1,1,1.0
3761|62|2021-08-04,-6,1,1,1.0
3761|62|2021-08-04,-5,1,0,0.0
3761|62|2021-08-04,-3,2,0,0.0
3778|19|2021-07-15,-12,1,0,0.0
3778|19|2021-07-15,-9,2,2,1.0
3778|19|2021-07-15,-8,2,1,0.5
3778|19|2021-07-15,-7,1,0,0.0
3778|19|2021-07-15,-6,1,0,0.0
3778|19|2021-07-15,-5,1,0,0.0
3778|19|2021-07-15,-4,2,1,0.5
3778|19|2021-07-15,-3,1,0,0.0
3778|19|2021-07-15,-1,2,1,0.5
3786|238|2021-07-24,-9,2,2,1.0
3786|238|2021-07-24,-8,1,1,1.0
3786|238|2021-07-24,-5,3,3,1.0
3786|238|2021-07-24,-1,2,2,1.0
3827|133|2021-07-28,-11,1,1,1.0
3827|133|2021-07-28,-10,2,2,1.0
3827|133|2021-07-28,-9,2,1,0.5
3827|133|2021-07-28,-8,3,3,1.0
3827|133|2021-07-28,-7,1,0,0.0
3827|133|2021-07-28,-6,2,1,0.5
3866|133|2021-07-28,-6,2,2,1.0
3866|133|2021-07-28,-5,1,0,0.0
3869|8|2021-05-27,-8,2,2,1.0
3869|8|2021-05-27,-4,3,3,1.0
3869|8|2021-05-27,-3,1,0,0.0
3869|8|2021-05-27,-2,1,0,0.0
3900|238|2021-07-24,-11,2,2,1.0
3900|238|2021-07-24,-9,1,1,1.0
3900|238|2021-07-24,-8,1,1,1.0
3900|238|2021-07-24,-7,2,1,0.5
3900|238|2021-07-24,-3,5,4,0.8
3900|238|2021-07-24,-2,4,2,0.5
3900|238|2021-07-24,-1,2,2,1.0
3911|47|2021-07-30,-12,1,1,1.0
3911|47|2021-07-30,-7,2,2,1.0
3911|47|2021-07-30,-6,2,1,0.5
3911|47|2021-07-30,-5,3,2,0.6666666666666666
3911|47|2021-07-30,-4,1,0,0.0
3911|47|2021-07-30,-3,3,1,0.3333333333333333
3911|47|2021-07-30,-2,3,0,0.0
3911|47|2021-07-30,-1,1,0,0.0
3929|5|2021-08-18,-6,1,1,1.0
3929|5|2021-08-18,-5,3,2,0.6666666666666666
3929|5|2021-08-18,-4,2,1,0.5
3929|5|2021-08-18,-3,1,0,0.0
3929|5|2021-08-18,-2,1,0,0.0
3931|131|2021-08-29,-4,2,1,0.5
3931|131|2021-08-29,-2,2,1,0.5
3931|131|2021-08-29,-1,3,0,0.0
3946|133|2021-07-28,-12,4,3,0.75
3946|133|2021-07-28,-11,3,3,1.0
3946|133|2021-07-28,-10,1,0,0.0
3946|133|2021-07-28,-9,3,2,0.6666666666666666
3965|59|2021-08-03,-12,1,0,0.0
3965|59|2021-08-03,-11,1,1,1.0
3984|133|2021-07-28,-12,2,2,1.0
3984|133|2021-07-28,-9,2,1,0.5
3984|133|2021-07-28,-7,1,0,0.0
3984|133|2021-07-28,-2,1,1,1.0
4008|124|2021-07-22,-10,2,2,1.0
4008|124|2021-07-22,-9,1,1,1.0
4008|124|2021-07-22,-4,1,0,0.0
4008|124|2021-07-22,-3,2,1,0.5
4008|124|2021-07-22,-2,2,2,1.0
4070|238|2021-07-24,-12,1,0,0.0
4070|238|2021-07-24,-11,2,1,0.5
4070|238|2021-07-24,-10,1,0,0.0
4070|238|2021-07-24,-9,1,0,0.0
4070|238|2021-07-24,-5,1,1,1.0
4070|238|2021-07-24,-4,2,2,1.0
4070|238|2021-07-24,-3,3,1,0.3333333333333333
4070|238|2021-07-24,-1,4,3,0.75
4146|47|2021-07-30,-8,1,0,0.0
4146|47|2021-07-30,-7,3,2,0.6666666666666666
4146|47|2021-07-30,-6,4,1,0.25
4146|47|2021-07-30,-5,3,0,0.0
4146|47|2021-07-30,-4,1,0,0.0
4146|47|2021-07-30,-3,2,0,0.0
4146|47|2021-07-30,-2,2,0,0.0
4146|47|2021-07-30,-1,1,0,0.0
4160|59|2021-08-03,-8,1,1,1.0
4160|59|2021-08-03,-7,1,0,0.0
4160|59|2021-08-03,-6,1,1,1.0
4160|59|2021-08-03,-5,1,0,0.0
4160|59|2021-08-03,-3,1,1,1.0
4169|121|2021-08-03,-7,2,2,1.0
4169|121|2021-08-03,-5,2,2,1.0
4169|121|2021-08-03,-4,4,3,0.75
4169|121|2021-08-03,-2,6,5,0.8333333333333334
4169|121|2021-08-03,-1,2,1,0.5
4170|121|2021-08-03,-12,1,1,1.0
4170|121|2021-08-03,-8,1,1,1.0
4170|121|2021-08-03,-7,1,1,1.0
4170|121|2021-08-03,-2,1,1,1.0
4174|121|2021-08-03,-6,3,3,1.0
4174|121|2021-08-03,-5,2,0,0.0
4174|121|2021-08-03,-3,3,3,1.0
4175|121|2021-08-03,-5,1,1,1.0
4175|121|2021-08-03,-4,1,1,1.0
4175|121|2021-08-03,-2,2,2,1.0
4175|121|2021-08-03,-1,1,1,1.0
4201|121|2021-08-03,-7,2,2,1.0
4201|121|2021-08-03,-5,1,1,1.0
4201|121|2021-08-03,-3,1,1,1.0
4215|46|2021-08-04,-11,1,0,0.0
4215|46|2021-08-04,-3,1,1,1.0
4215|46|2021-08-04,-1,3,1,0.3333333333333333
4218|39|2021-07-25,-11,1,1,1.0
4218|39|2021-07-25,-10,1,0,0.0
4218|39|2021-07-25,-9,1,1,1.0
4218|39|2021-07-25,-8,1,0,0.0
4218|39|2021-07-25,-7,1,1,1.0
4218|39|2021-07-25,-6,2,1,0.5
4218|39|2021-07-25,-4,3,2,0.6666666666666666
4218|39|2021-07-25,-3,4,4,1.0
4218|39|2021-07-25,-2,2,1,0.5
4218|39|2021-07-25,-1,3,2,0.6666666666666666
4244|19|2021-07-15,-12,1,1,1.0
4244|19|2021-07-15,-11,1,0,0.0
4244|19|2021-07-15,-10,1,0,0.0
4244|19|2021-07-15,-6,1,1,1.0
4244|19|2021-07-15,-3,1,1,1.0
4261|246|2021-07-27,-11,2,1,0.5
4261|246|2021-07-27,-6,2,2,1.0
4261|246|2021-07-27,-2,4,4,1.0
4289|182|2021-08-03,-8,1,0,0.0
4289|182|2021-08-03,-3,2,2,1.0
4310|44|2021-07-24,-12,1,1,1.0
4310|44|2021-07-24,-7,1,0,0.0
4310|44|2021-07-24,-4,2,2,1.0
4310|44|2021-07-24,-2,1,1,1.0
4310|44|2021-07-24,-1,1,0,0.0
4317|121|2021-08-03,-12,1,0,0.0
4317|121|2021-08-03,-11,2,1,0.5
4317|121|2021-08-03,-5,2,2,1.0
4317|121|2021-08-03,-4,2,1,0.5
4317|121|2021-08-03,-2,1,0,0.0
4320|47|2021-07-30,-12,3,0,0.0
4320|47|2021-07-30,-11,1,0,0.0
4321|44|2021-07-24,-12,2,2,1.0
4321|44|2021-07-24,-9,1,0,0.0
4321|44|2021-07-24,-8,1,0,0.0
4321|44|2021-07-24,-7,1,0,0.0
4321|44|2021-07-24,-6,2,1,0.5
4321|44|2021-07-24,-5,2,0,0.0
4321|44|2021-07-24,-4,1,1,1.0
4321|44|2021-07-24,-2,1,1,1.0
4338|124|2021-07-22,-12,1,1,1.0
4338|124|2021-07-22,-11,1,0,0.0
4338|124|2021-07-22,-10,2,1,0.5
4338|124|2021-07-22,-9,2,1,0.5
4338|124|2021-07-22,-8,1,0,0.0
4338|124|2021-07-22,-7,2,1,0.5
4338|124|2021-07-22,-6,1,0,0.0
4338|124|2021-07-22,-5,1,0,0.0
4338|124|2021-07-22,-4,1,0,0.0
4338|124|2021-07-22,-3,1,0,0.0
4338|124|2021-07-22,-2,2,1,0.5
4344|47|2021-07-30,-11,1,0,0.0
4344|47|2021-07-30,-10,1,0,0.0
4344|47|2021-07-30,-8,2,2,1.0
4344|47|2021-07-30,-7,2,1,0.5
4344|47|2021-07-30,-6,1,1,1.0
4344|47|2021-07-30,-5,2,2,1.0
4344|47|2021-07-30,-3,1,1,1.0
4365|39|2021-07-25,-12,1,0,0.0
4365|39|2021-07-25,-11,7,3,0.42857142857142855
4365|39|2021-07-25,-10,3,0,0.0
4365|39|2021-07-25,-9,5,3,0.6
4365|39|2021-07-25,-8,4,3,0.75
4365|39|2021-07-25,-7,1,0,0.0
4365|39|2021-07-25,-6,5,2,0.4
4365|39|2021-07-25,-5,5,1,0.2
4365|39|2021-07-25,-4,7,3,0.42857142857142855
4365|39|2021-07-25,-3,6,1,0.16666666666666666
4365|39|2021-07-25,-2,2,0,0.0
4365|39|2021-07-25,-1,1,0,0.0
4367|47|2021-07-30,-10,1,0,0.0
4367|47|2021-07-30,-6,4,2,0.5
4367|47|2021-07-30,-5,2,1,0.5
4367|47|2021-07-30,-4,1,0,0.0
4367|47|2021-07-30,-3,1,0,0.0
4367|47|2021-07-30,-2,1,0,0.0
4380|44|2021-07-24,-10,1,0,0.0
4380|44|2021-07-24,-9,2,0,0.0
4380|44|2021-07-24,-6,3,2,0.6666666666666666
4380|44|2021-07-24,-2,1,1,1.0
4380|44|2021-07-24,-1,1,0,0.0
4390|3|2021-08-09,-12,1,0,0.0
4390|3|2021-08-09,-11,1,0,0.0
4412|19|2021-07-15,-12,1,0,0.0
4412|19|2021-07-15,-10,1,0,0.0
4412|19|2021-07-15,-8,1,0,0.0
4412|19|2021-07-15,-6,1,1,1.0
4412|19|2021-07-15,-5,2,1,0.5
4412|19|2021-07-15,-4,2,1,0.5
4412|19|2021-07-15,-2,1,0,0.0
4412|19|2021-07-15,-1,3,1,0.3333333333333333
4436|62|2021-08-04,-12,2,1,0.5
4436|62|2021-08-04,-11,1,0,0.0
4436|62|2021-08-04,-10,4,3,0.75
4436|62|2021-08-04,-9,3,3,1.0
4436|62|2021-08-04,-8,1,0,0.0
4436|62|2021-08-04,-6,1,1,1.0
4436|62|2021-08-04,-4,1,0,0.0
4436|62|2021-08-04,-3,1,1,1.0
4499|5|2021-08-18,-5,1,1,1.0
4499|5|2021-08-18,-4,1,0,0.0
4499|5|2021-08-18,-3,1,0,0.0
4509|238|2021-07-24,-9,2,2,1.0
4509|238|2021-07-24,-7,3,2,0.6666666666666666
4509|238|2021-07-24,-6,1,0,0.0
4509|238|2021-07-24,-5,1,1,1.0
4509|238|2021-07-24,-4,1,1,1.0
4509|238|2021-07-24,-3,1,1,1.0
4510|121|2021-08-03,-11,2,2,1.0
4510|121|2021-08-03,-9,1,0,0.0
4510|121|2021-08-03,-8,2,0,0.0
4510|121|2021-08-03,-5,1,0,0.0
4510|121|2021-08-03,-2,1,1,1.0
4510|121|2021-08-03,-1,1,1,1.0
4517|46|2021-08-04,-11,1,1,1.0
4517|46|2021-08-04,-6,1,0,0.0
4517|46|2021-08-04,-4,1,0,0.0
4539|131|2021-08-29,-12,1,1,1.0
4539|131|2021-08-29,-10,1,0,0.0
4539|131|2021-08-29,-9,1,0,0.0
4539|131|2021-08-29,-7,1,1,1.0
4539|131|2021-08-29,-6,1,0,0.0
4539|131|2021-08-29,-3,2,0,0.0
4544|3|2021-08-09,-4,1,1,1.0
4544|3|2021-08-09,-1,1,1,1.0
4559|220|2021-08-03,-11,2,2,1.0
4559|220|2021-08-03,-9,1,1,1.0
4559|220|2021-08-03,-6,1,0,0.0
4584|59|2021-08-03,-11,1,0,0.0
4584|59|2021-08-03,-7,2,1,0.5
4584|59|2021-08-03,-6,2,1,0.5
4584|59|2021-08-03,-5,1,0,0.0
4584|59|2021-08-03,-4,2,1,0.5
4584|59|2021-08-03,-2,1,0,0.0
4626|5|2021-08-18,-12,1,0,0.0
4626|5|2021-08-18,-11,2,1,0.5
4626|5|2021-08-18,-10,2,2,1.0
4626|5|2021-08-18,-9,2,0,0.0
