event_fe_id,rel_t_history,orders,purchase_days
792329|19|2021-07-15,-8,3,2
792329|19|2021-07-15,-7,1,1
792329|19|2021-07-15,-6,1,1
792329|19|2021-07-15,-4,1,1
792329|19|2021-07-15,-2,1,1
792335|59|2021-08-03,-12,1,1
792335|59|2021-08-03,-10,1,1
792335|59|2021-08-03,-9,1,1
792335|59|2021-08-03,-6,2,1
792335|59|2021-08-03,-5,1,1
792335|59|2021-08-03,-3,1,1
792335|59|2021-08-03,-2,1,1
792351|121|2021-08-03,-6,1,1
792351|121|2021-08-03,-3,1,1
792446|39|2021-07-25,-12,2,2
792446|39|2021-07-25,-10,3,3
792446|39|2021-07-25,-9,1,1
792455|3|2021-08-09,-10,1,1
792455|3|2021-08-09,-8,1,1
792455|3|2021-08-09,-7,1,1
792508|47|2021-07-30,-9,1,1
792508|47|2021-07-30,-4,1,1
792532|62|2021-08-04,-10,1,1
792532|62|2021-08-04,-8,1,1
792532|62|2021-08-04,-6,1,1
792532|62|2021-08-04,-4,1,1
792532|62|2021-08-04,-2,1,1
792535|47|2021-07-30,-11,1,1
792535|47|2021-07-30,-9,1,1
792535|47|2021-07-30,-8,1,1
792535|47|2021-07-30,-7,2,2
792535|47|2021-07-30,-6,1,1
792535|47|2021-07-30,-5,1,1
792535|47|2021-07-30,-4,2,2
792535|47|2021-07-30,-3,1,1
792535|47|2021-07-30,-2,2,2
792536|47|2021-07-30,-11,1,1
792536|47|2021-07-30,-8,2,1
792557|121|2021-08-03,-12,1,1
792557|121|2021-08-03,-11,1,1
792603|62|2021-08-04,-12,2,2
792603|62|2021-08-04,-9,1,1
792603|62|2021-08-04,-8,2,2
792603|62|2021-08-04,-5,1,1
792603|62|2021-08-04,-4,1,1
792603|62|2021-08-04,-3,1,1
792603|62|2021-08-04,-2,2,1
792603|62|2021-08-04,-1,2,2
792620|19|2021-07-15,-12,1,1
792620|19|2021-07-15,-8,1,1
792620|19|2021-07-15,-7,1,1
792620|19|2021-07-15,-4,2,2
792620|19|2021-07-15,-3,1,1
792620|19|2021-07-15,-2,1,1
792631|220|2021-08-03,-12,1,1
792631|220|2021-08-03,-11,1,1
792631|220|2021-08-03,-8,1,1
792631|220|2021-08-03,-7,1,1
792631|220|2021-08-03,-4,1,1
792633|124|2021-07-22,-11,4,3
792633|124|2021-07-22,-9,1,1
792633|124|2021-07-22,-1,1,1
792648|220|2021-08-03,-12,1,1
792648|220|2021-08-03,-9,1,1
792648|220|2021-08-03,-8,2,2
792648|220|2021-08-03,-7,1,1
792648|220|2021-08-03,-6,3,3
792648|220|2021-08-03,-3,1,1
792648|220|2021-08-03,-2,2,2
792648|220|2021-08-03,-1,1,1
792654|39|2021-07-25,-11,1,1
792654|39|2021-07-25,-10,1,1
792654|39|2021-07-25,-9,2,2
792654|39|2021-07-25,-8,2,2
792654|39|2021-07-25,-7,2,2
792654|39|2021-07-25,-6,1,1
792654|39|2021-07-25,-5,1,1
792654|39|2021-07-25,-4,1,1
792654|39|2021-07-25,-2,4,2
792659|19|2021-07-15,-11,1,1
792659|19|2021-07-15,-8,1,1
792659|19|2021-07-15,-7,2,2
792659|19|2021-07-15,-5,1,1
792659|19|2021-07-15,-2,1,1
792661|19|2021-07-15,-12,1,1
792661|19|2021-07-15,-10,1,1
792661|19|2021-07-15,-9,2,2
792661|19|2021-07-15,-7,4,3
792661|19|2021-07-15,-6,3,3
792661|19|2021-07-15,-5,6,5
792661|19|2021-07-15,-4,3,3
792661|19|2021-07-15,-2,2,2
792661|19|2021-07-15,-1,3,2
792673|238|2021-07-24,-12,1,1
792673|238|2021-07-24,-10,2,2
792673|238|2021-07-24,-8,1,1
792673|238|2021-07-24,-7,1,1
792673|238|2021-07-24,-2,1,1
792673|238|2021-07-24,-1,1,1
792677|131|2021-08-29,-6,2,2
792677|131|2021-08-29,-5,3,3
792677|131|2021-08-29,-4,1,1
792677|131|2021-08-29,-3,1,1
792678|182|2021-08-03,-6,1,1
792678|182|2021-08-03,-2,1,1
792678|182|2021-08-03,-1,2,1
792724|182|2021-08-03,-12,2,2
792724|182|2021-08-03,-6,3,3
792724|182|2021-08-03,-3,1,1
792724|182|2021-08-03,-2,1,1
792724|182|2021-08-03,-1,1,1
792725|124|2021-07-22,-11,2,2
792725|124|2021-07-22,-10,2,2
792749|59|2021-08-03,-12,1,1
792749|59|2021-08-03,-11,1,1
792749|59|2021-08-03,-10,2,2
792749|59|2021-08-03,-9,1,1
792749|59|2021-08-03,-8,1,1
792749|59|2021-08-03,-7,2,2
792749|59|2021-08-03,-6,1,1
792749|59|2021-08-03,-5,1,1
792749|59|2021-08-03,-4,2,2
792749|59|2021-08-03,-3,1,1
792749|59|2021-08-03,-2,1,1
792770|238|2021-07-24,-9,1,1
792770|238|2021-07-24,-8,2,2
792770|238|2021-07-24,-6,1,1
792770|238|2021-07-24,-5,3,2
792770|238|2021-07-24,-4,1,1
792770|238|2021-07-24,-3,1,1
792784|47|2021-07-30,-5,1,1
792784|47|2021-07-30,-3,1,1
792785|39|2021-07-25,-10,4,4
792785|39|2021-07-25,-8,1,1
792821|8|2021-05-27,-10,1,1
792821|8|2021-05-27,-8,1,1
792821|8|2021-05-27,-7,1,1
792821|8|2021-05-27,-6,1,1
792821|8|2021-05-27,-5,1,1
792821|8|2021-05-27,-3,1,1
792833|62|2021-08-04,-5,2,2
792833|62|2021-08-04,-4,2,2
792833|62|2021-08-04,-3,1,1
792833|62|2021-08-04,-2,1,1
792833|62|2021-08-04,-1,1,1
792834|62|2021-08-04,-8,4,1
792834|62|2021-08-04,-7,1,1
792834|62|2021-08-04,-6,1,1
792834|62|2021-08-04,-5,1,1
792834|62|2021-08-04,-4,2,1
792834|62|2021-08-04,-3,2,1
792852|46|2021-08-04,-12,1,1
792852|46|2021-08-04,-6,2,2
792852|46|2021-08-04,-5,2,2
792852|46|2021-08-04,-4,4,4
792852|46|2021-08-04,-3,7,7
792852|46|2021-08-04,-2,8,8
792852|46|2021-08-04,-1,6,6
792853|182|2021-08-03,-12,1,1
792853|182|2021-08-03,-11,1,1
792853|182|2021-08-03,-9,1,1
792853|182|2021-08-03,-8,2,2
792853|182|2021-08-03,-7,1,1
792853|182|2021-08-03,-4,2,2
792853|182|2021-08-03,-3,2,2
792853|182|2021-08-03,-2,1,1
792857|47|2021-07-30,-7,1,1
792857|47|2021-07-30,-6,4,4
792857|47|2021-07-30,-5,1,1
792857|47|2021-07-30,-4,1,1
792859|47|2021-07-30,-9,1,1
792859|47|2021-07-30,-8,8,5
792859|47|2021-07-30,-7,8,8
792859|47|2021-07-30,-6,4,4
792859|47|2021-07-30,-5,8,8
792859|47|2021-07-30,-3,3,3
792860|124|2021-07-22,-12,1,1
792860|124|2021-07-22,-10,1,1
792860|124|2021-07-22,-9,1,1
792860|124|2021-07-22,-7,4,3
792860|124|2021-07-22,-5,1,1
792860|124|2021-07-22,-3,4,4
792860|124|2021-07-22,-2,4,4
792860|124|2021-07-22,-1,1,1
792884|238|2021-07-24,-12,2,1
792884|238|2021-07-24,-11,2,2
792884|238|2021-07-24,-4,1,1
792884|238|2021-07-24,-3,1,1
792885|133|2021-07-28,-12,1,1
792885|133|2021-07-28,-11,9,9
792885|133|2021-07-28,-10,3,3
792885|133|2021-07-28,-9,3,3
792885|133|2021-07-28,-8,1,1
792885|133|2021-07-28,-4,1,1
792885|133|2021-07-28,-1,1,1
792886|238|2021-07-24,-12,2,1
792886|238|2021-07-24,-11,2,2
792886|238|2021-07-24,-10,2,1
792888|39|2021-07-25,-10,2,1
792888|39|2021-07-25,-8,2,2
792888|39|2021-07-25,-5,2,2
792888|39|2021-07-25,-4,1,1
792888|39|2021-07-25,-3,1,1
792902|19|2021-07-15,-11,2,1
792902|19|2021-07-15,-10,2,2
792902|19|2021-07-15,-6,1,1
792902|19|2021-07-15,-1,2,2
792908|238|2021-07-24,-9,2,2
792908|238|2021-07-24,-8,2,2
792908|238|2021-07-24,-7,2,2
792908|238|2021-07-24,-6,2,2
792908|238|2021-07-24,-5,2,2
792908|238|2021-07-24,-4,2,2
792908|238|2021-07-24,-3,1,1
792934|5|2021-08-18,-12,2,2
792934|5|2021-08-18,-11,4,4
792934|5|2021-08-18,-10,10,10
792934|5|2021-08-18,-9,4,4
792934|5|2021-08-18,-8,2,2
792934|5|2021-08-18,-6,4,3
792939|3|2021-08-09,-4,1,1
792943|8|2021-05-27,-7,1,1
792943|8|2021-05-27,-6,1,1
792943|8|2021-05-27,-5,1,1
792943|8|2021-05-27,-1,1,1
792945|46|2021-08-04,-12,3,3
792945|46|2021-08-04,-9,1,1
792945|46|2021-08-04,-8,2,2
793013|5|2021-08-18,-12,2,2
793013|5|2021-08-18,-11,3,3
793013|5|2021-08-18,-10,1,1
793013|5|2021-08-18,-9,13,11
793013|5|2021-08-18,-8,10,9
793013|5|2021-08-18,-7,10,9
793013|5|2021-08-18,-6,14,13
793013|5|2021-08-18,-5,13,11
793013|5|2021-08-18,-4,4,4
793013|5|2021-08-18,-3,10,10
793013|5|2021-08-18,-2,5,4
793013|5|2021-08-18,-1,8,8
793020|220|2021-08-03,-8,1,1
793026|59|2021-08-03,-12,3,3
793026|59|2021-08-03,-10,1,1
793026|59|2021-08-03,-5,2,1
793026|59|2021-08-03,-3,1,1
793026|59|2021-08-03,-2,1,1
793087|246|2021-07-27,-9,1,1
793087|246|2021-07-27,-8,3,3
793087|246|2021-07-27,-7,1,1
793087|246|2021-07-27,-6,2,2
793129|124|2021-07-22,-4,1,1
793129|124|2021-07-22,-3,4,4
793129|124|2021-07-22,-2,4,3
793129|124|2021-07-22,-1,1,1
793131|39|2021-07-25,-11,4,2
793131|39|2021-07-25,-3,1,1
793131|39|2021-07-25,-1,1,1
793139|47|2021-07-30,-12,1,1
793139|47|2021-07-30,-9,1,1
793139|47|2021-07-30,-4,4,3
793139|47|2021-07-30,-2,3,3
793147|19|2021-07-15,-8,4,3
793147|19|2021-07-15,-7,1,1
793147|19|2021-07-15,-5,2,2
793160|131|2021-08-29,-12,1,1
793160|131|2021-08-29,-9,1,1
793160|131|2021-08-29,-8,1,1
793160|131|2021-08-29,-6,1,1
793160|131|2021-08-29,-4,1,1
793160|131|2021-08-29,-2,1,1
793178|39|2021-07-25,-10,1,1
793178|39|2021-07-25,-5,1,1
793178|39|2021-07-25,-3,2,1
793178|39|2021-07-25,-2,5,5
793178|39|2021-07-25,-1,1,1
793251|238|2021-07-24,-10,4,4
793251|238|2021-07-24,-9,4,3
793251|238|2021-07-24,-8,1,1
793251|238|2021-07-24,-7,2,2
793251|238|2021-07-24,-5,4,1
793251|238|2021-07-24,-4,1,1
793251|238|2021-07-24,-2,2,1
793278|220|2021-08-03,-12,1,1
793278|220|2021-08-03,-11,2,2
793278|220|2021-08-03,-9,1,1
793278|220|2021-08-03,-7,1,1
793278|220|2021-08-03,-6,1,1
793278|220|2021-08-03,-2,2,2
793278|220|2021-08-03,-1,2,2
793302|5|2021-08-18,-12,6,5
793302|5|2021-08-18,-11,1,1
793302|5|2021-08-18,-10,1,1
793302|5|2021-08-18,-9,2,2
793302|5|2021-08-18,-7,3,3
793302|5|2021-08-18,-6,3,2
793302|5|2021-08-18,-5,4,3
793302|5|2021-08-18,-4,3,3
793302|5|2021-08-18,-3,4,4
793302|5|2021-08-18,-2,3,3
793312|5|2021-08-18,-7,3,2
793312|5|2021-08-18,-3,1,1
793317|46|2021-08-04,-12,1,1
793317|46|2021-08-04,-10,1,1
793317|46|2021-08-04,-7,1,1
793317|46|2021-08-04,-4,1,1
793317|46|2021-08-04,-3,1,1
793379|124|2021-07-22,-12,3,2
793379|124|2021-07-22,-11,6,6
793379|124|2021-07-22,-10,3,3
793379|124|2021-07-22,-9,1,1
793379|124|2021-07-22,-8,4,4
793379|124|2021-07-22,-7,1,1
793382|59|2021-08-03,-12,4,4
793382|59|2021-08-03,-3,1,1
793406|39|2021-07-25,-12,4,3
793406|39|2021-07-25,-9,4,2
793406|39|2021-07-25,-7,1,1
793408|46|2021-08-04,-12,2,2
793408|46|2021-08-04,-11,2,2
793408|46|2021-08-04,-10,2,2
793574|238|2021-07-24,-11,3,3
793574|238|2021-07-24,-10,5,5
793574|238|2021-07-24,-9,3,3
793574|238|2021-07-24,-8,3,3
793574|238|2021-07-24,-7,4,4
793574|238|2021-07-24,-6,3,3
793574|238|2021-07-24,-5,2,2
793574|238|2021-07-24,-4,5,5
793574|238|2021-07-24,-3,2,2
793574|238|2021-07-24,-2,1,1
793574|238|2021-07-24,-1,4,4
793600|220|2021-08-03,-8,1,1
793604|46|2021-08-04,-1,1,1
793634|220|2021-08-03,-6,2,2
793654|46|2021-08-04,-11,1,1
793654|46|2021-08-04,-10,4,4
793654|46|2021-08-04,-9,4,4
793654|46|2021-08-04,-8,5,5
793654|46|2021-08-04,-2,2,2
793655|133|2021-07-28,-8,1,1
793655|133|2021-07-28,-6,1,1
793655|133|2021-07-28,-4,3,3
793661|46|2021-08-04,-9,1,1
793661|46|2021-08-04,-8,2,2
793661|46|2021-08-04,-4,2,2
793661|46|2021-08-04,-3,6,6
793661|46|2021-08-04,-2,2,2
793661|46|2021-08-04,-1,3,3
793694|121|2021-08-03,-12,1,1
793703|5|2021-08-18,-12,1,1
793703|5|2021-08-18,-10,2,2
793703|5|2021-08-18,-9,1,1
793703|5|2021-08-18,-7,1,1
793703|5|2021-08-18,-6,2,2
793703|5|2021-08-18,-5,1,1
793703|5|2021-08-18,-4,1,1
793723|220|2021-08-03,-11,2,2
793723|220|2021-08-03,-8,1,1
793723|220|2021-08-03,-4,1,1
793723|220|2021-08-03,-3,1,1
793739|8|2021-05-27,-9,4,4
793739|8|2021-05-27,-8,1,1
793740|59|2021-08-03,-3,1,1
793782|59|2021-08-03,-7,1,1
793782|59|2021-08-03,-5,1,1
793782|59|2021-08-03,-3,1,1
793782|59|2021-08-03,-2,2,2
793800|131|2021-08-29,-9,3,3
793838|220|2021-08-03,-12,1,1
793838|220|2021-08-03,-11,1,1
793838|220|2021-08-03,-9,1,1
793838|220|2021-08-03,-4,2,2
793838|220|2021-08-03,-3,1,1
793838|220|2021-08-03,-2,2,2
793838|220|2021-08-03,-1,1,1
793844|44|2021-07-24,-12,2,2
793844|44|2021-07-24,-11,2,2
793844|44|2021-07-24,-9,1,1
793844|44|2021-07-24,-8,2,2
793844|44|2021-07-24,-7,1,1
793844|44|2021-07-24,-6,2,2
793844|44|2021-07-24,-5,2,2
793844|44|2021-07-24,-4,2,1
793844|44|2021-07-24,-3,1,1
793850|124|2021-07-22,-12,4,3
793850|124|2021-07-22,-11,2,1
793850|124|2021-07-22,-9,1,1
793850|124|2021-07-22,-7,3,2
793850|124|2021-07-22,-6,2,1
793850|124|2021-07-22,-3,1,1
793862|5|2021-08-18,-12,1,1
793862|5|2021-08-18,-7,1,1
793862|5|2021-08-18,-5,1,1
793877|59|2021-08-03,-9,3,3
793906|121|2021-08-03,-11,3,1
793906|121|2021-08-03,-9,1,1
793906|121|2021-08-03,-7,1,1
793906|121|2021-08-03,-5,1,1
793906|121|2021-08-03,-3,1,1
793906|121|2021-08-03,-1,3,3
793921|44|2021-07-24,-6,1,1
793921|44|2021-07-24,-5,1,1
793921|44|2021-07-24,-3,1,1
793921|44|2021-07-24,-2,1,1
793921|44|2021-07-24,-1,1,1
793925|5|2021-08-18,-12,1,1
793942|124|2021-07-22,-12,1,1
793942|124|2021-07-22,-10,2,2
793942|124|2021-07-22,-3,3,3
793942|124|2021-07-22,-2,1,1
793954|124|2021-07-22,-10,1,1
793954|124|2021-07-22,-9,2,2
793954|124|2021-07-22,-3,2,1
793954|124|2021-07-22,-1,1,1
793959|124|2021-07-22,-12,5,3
793959|124|2021-07-22,-11,2,1
793959|124|2021-07-22,-10,4,3
793959|124|2021-07-22,-9,6,5
793959|124|2021-07-22,-8,1,1
793959|124|2021-07-22,-7,2,2
793959|124|2021-07-22,-6,4,3
793959|124|2021-07-22,-5,5,4
793959|124|2021-07-22,-3,2,1
793959|124|2021-07-22,-2,5,3
793959|124|2021-07-22,-1,3,2
793961|59|2021-08-03,-12,5,4
793961|59|2021-08-03,-11,1,1
793961|59|2021-08-03,-9,3,3
793987|131|2021-08-29,-7,3,3
793987|131|2021-08-29,-6,2,2
793987|131|2021-08-29,-5,2,2
793987|131|2021-08-29,-4,1,1
793987|131|2021-08-29,-3,1,1
793987|131|2021-08-29,-2,1,1
793987|131|2021-08-29,-1,1,1
793995|46|2021-08-04,-8,4,3
793995|46|2021-08-04,-5,4,3
793995|46|2021-08-04,-4,1,1
793995|46|2021-08-04,-2,4,2
793995|46|2021-08-04,-1,1,1
794013|39|2021-07-25,-12,1,1
794013|39|2021-07-25,-9,2,2
794013|39|2021-07-25,-8,2,2
794013|39|2021-07-25,-7,1,1
794013|39|2021-07-25,-6,1,1
794032|59|2021-08-03,-11,1,1
794032|59|2021-08-03,-10,2,2
794032|59|2021-08-03,-9,1,1
794032|59|2021-08-03,-8,1,1
794032|59|2021-08-03,-7,2,2
794032|59|2021-08-03,-6,1,1
794032|59|2021-08-03,-5,4,3
794032|59|2021-08-03,-4,1,1
794032|59|2021-08-03,-3,1,1
794032|59|2021-08-03,-2,2,2
794032|59|2021-08-03,-1,1,1
794033|39|2021-07-25,-12,5,5
794033|39|2021-07-25,-11,6,6
794033|39|2021-07-25,-10,5,5
794033|39|2021-07-25,-9,10,10
794033|39|2021-07-25,-8,5,5
794033|39|2021-07-25,-6,6,6
794033|39|2021-07-25,-5,2,2
794033|39|2021-07-25,-4,2,2
794033|39|2021-07-25,-3,2,2
794033|39|2021-07-25,-2,6,6
794033|39|2021-07-25,-1,5,5
794040|124|2021-07-22,-12,2,2
794040|124|2021-07-22,-5,2,1
794040|124|2021-07-22,-2,1,1
794069|59|2021-08-03,-12,1,1
794069|59|2021-08-03,-5,1,1
794069|59|2021-08-03,-2,1,1
794070|19|2021-07-15,-5,3,2
794070|19|2021-07-15,-4,1,1
794070|19|2021-07-15,-1,4,3
794088|121|2021-08-03,-12,1,1
794088|121|2021-08-03,-7,5,4
794088|121|2021-08-03,-6,2,2
794088|121|2021-08-03,-5,3,3
794088|121|2021-08-03,-4,3,3
794088|121|2021-08-03,-3,5,4
794088|121|2021-08-03,-2,5,5
794088|121|2021-08-03,-1,5,5
794090|5|2021-08-18,-10,1,1
794090|5|2021-08-18,-9,1,1
794098|8|2021-05-27,-11,1,1
794098|8|2021-05-27,-8,2,1
794098|8|2021-05-27,-5,2,2
794098|8|2021-05-27,-3,1,1
794099|131|2021-08-29,-7,1,1
794099|131|2021-08-29,-6,1,1
794099|131|2021-08-29,-4,1,1
794100|19|2021-07-15,-12,1,1
794118|19|2021-07-15,-11,1,1
794118|19|2021-07-15,-9,2,2
794118|19|2021-07-15,-8,2,2
794118|19|2021-07-15,-7,1,1
794118|19|2021-07-15,-6,1,1
794118|19|2021-07-15,-4,4,4
794133|39|2021-07-25,-12,2,2
794133|39|2021-07-25,-11,1,1
794133|39|2021-07-25,-10,2,2
794164|246|2021-07-27,-6,1,1
794164|246|2021-07-27,-5,2,2
794164|246|2021-07-27,-3,1,1
794164|246|2021-07-27,-2,1,1
794164|246|2021-07-27,-1,1,1
794199|47|2021-07-30,-6,1,1
794199|47|2021-07-30,-5,1,1
794199|47|2021-07-30,-4,1,1
794210|19|2021-07-15,-12,1,1
794210|19|2021-07-15,-11,1,1
794210|19|2021-07-15,-3,1,1
794210|19|2021-07-15,-2,1,1
794212|238|2021-07-24,-12,3,2
794212|238|2021-07-24,-11,2,2
794212|238|2021-07-24,-10,3,3
794212|238|2021-07-24,-9,1,1
794212|238|2021-07-24,-7,3,2
794212|238|2021-07-24,-6,6,4
794212|238|2021-07-24,-5,1,1
794212|238|2021-07-24,-1,1,1
794253|133|2021-07-28,-10,2,2
794253|133|2021-07-28,-9,2,2
794253|133|2021-07-28,-8,3,3
794253|133|2021-07-28,-7,1,1
794253|133|2021-07-28,-6,1,1
794253|133|2021-07-28,-5,2,2
794253|133|2021-07-28,-4,2,2
794253|133|2021-07-28,-3,1,1
794253|133|2021-07-28,-2,1,1
794253|133|2021-07-28,-1,1,1
794300|124|2021-07-22,-12,1,1
794300|124|2021-07-22,-9,3,3
794300|124|2021-07-22,-7,6,5
794300|124|2021-07-22,-6,2,2
794306|121|2021-08-03,-12,1,1
794306|121|2021-08-03,-8,3,3
794306|121|2021-08-03,-7,2,2
794306|121|2021-08-03,-4,1,1
794306|121|2021-08-03,-3,10,9
794306|121|2021-08-03,-2,3,3
794306|121|2021-08-03,-1,1,1
794319|19|2021-07-15,-10,2,2
794319|19|2021-07-15,-9,1,1
794319|19|2021-07-15,-8,5,5
794319|19|2021-07-15,-7,4,4
794319|19|2021-07-15,-6,1,1
794319|19|2021-07-15,-5,1,1
794319|19|2021-07-15,-1,1,1
794394|8|2021-05-27,-11,4,4
794394|8|2021-05-27,-9,1,1
794394|8|2021-05-27,-8,2,2
794394|8|2021-05-27,-5,1,1
794412|133|2021-07-28,-6,1,1
794412|133|2021-07-28,-4,1,1
794418|46|2021-08-04,-12,1,1
794418|46|2021-08-04,-11,1,1
794418|46|2021-08-04,-9,1,1
794418|46|2021-08-04,-4,1,1
794427|46|2021-08-04,-12,1,1
794427|46|2021-08-04,-10,1,1
794427|46|2021-08-04,-9,2,2
794427|46|2021-08-04,-7,2,2
794427|46|2021-08-04,-5,1,1
794427|46|2021-08-04,-3,2,2
794427|46|2021-08-04,-2,2,2
794427|46|2021-08-04,-1,1,1
794535|59|2021-08-03,-11,1,1
794535|59|2021-08-03,-10,3,2
794535|59|2021-08-03,-8,1,1
794535|59|2021-08-03,-5,1,1
794573|62|2021-08-04,-12,2,2
794573|62|2021-08-04,-10,1,1
794573|62|2021-08-04,-8,1,1
794573|62|2021-08-04,-7,1,1
794583|44|2021-07-24,-11,2,2
794583|44|2021-07-24,-10,1,1
794583|44|2021-07-24,-8,1,1
794583|44|2021-07-24,-6,2,2
794583|44|2021-07-24,-5,2,2
794583|44|2021-07-24,-4,2,1
794583|44|2021-07-24,-3,4,2
794583|44|2021-07-24,-1,4,3
794605|220|2021-08-03,-11,2,2
794605|220|2021-08-03,-10,1,1
794605|220|2021-08-03,-7,1,1
794605|220|2021-08-03,-4,1,1
794605|220|2021-08-03,-2,1,1
794616|59|2021-08-03,-5,2,2
794618|39|2021-07-25,-11,1,1
794618|39|2021-07-25,-10,1,1
794618|39|2021-07-25,-8,1,1
794618|39|2021-07-25,-6,1,1
794618|39|2021-07-25,-4,1,1
794618|39|2021-07-25,-3,1,1
794621|39|2021-07-25,-1,1,1
794630|59|2021-08-03,-6,1,1
794630|59|2021-08-03,-3,1,1
794667|19|2021-07-15,-11,2,2
794667|19|2021-07-15,-10,1,1
794667|19|2021-07-15,-6,4,4
794667|19|2021-07-15,-5,2,2
794667|19|2021-07-15,-3,3,3
794667|19|2021-07-15,-2,3,3
794667|19|2021-07-15,-1,3,3
794696|238|2021-07-24,-7,4,4
794696|238|2021-07-24,-6,1,1
794696|238|2021-07-24,-5,1,1
794696|238|2021-07-24,-1,1,1
794746|182|2021-08-03,-8,6,3
794746|182|2021-08-03,-7,3,2
794746|182|2021-08-03,-6,5,5
794746|182|2021-08-03,-4,3,3
794746|182|2021-08-03,-3,1,1
794747|133|2021-07-28,-9,4,3
794747|133|2021-07-28,-8,1,1
794747|133|2021-07-28,-1,5,4
794749|46|2021-08-04,-12,2,2
794749|46|2021-08-04,-11,3,2
794749|46|2021-08-04,-10,1,1
794749|46|2021-08-04,-9,4,4
794749|46|2021-08-04,-8,1,1
794749|46|2021-08-04,-5,1,1
794749|46|2021-08-04,-3,3,3
794751|8|2021-05-27,-9,1,1
794751|8|2021-05-27,-6,2,2
794751|8|2021-05-27,-4,1,1
794751|8|2021-05-27,-1,1,1
794756|59|2021-08-03,-12,1,1
794756|59|2021-08-03,-11,1,1
794756|59|2021-08-03,-4,2,2
794756|59|2021-08-03,-2,2,2
794757|59|2021-08-03,-12,2,2
794757|59|2021-08-03,-8,2,2
794757|59|2021-08-03,-6,2,2
794764|44|2021-07-24,-7,2,2
794764|44|2021-07-24,-5,1,1
794771|59|2021-08-03,-6,1,1
794771|59|2021-08-03,-4,2,2
794771|59|2021-08-03,-3,2,2
794771|59|2021-08-03,-2,2,2
794772|59|2021-08-03,-4,1,1
794772|59|2021-08-03,-1,2,2
794797|39|2021-07-25,-12,1,1
794797|39|2021-07-25,-11,1,1
794797|39|2021-07-25,-10,1,1
794797|39|2021-07-25,-9,1,1
794797|39|2021-07-25,-8,1,1
794797|39|2021-07-25,-7,2,2
794797|39|2021-07-25,-5,1,1
794797|39|2021-07-25,-4,4,4
794797|39|2021-07-25,-3,1,1
794797|39|2021-07-25,-1,1,1
794806|46|2021-08-04,-7,1,1
794806|46|2021-08-04,-6,1,1
794821|246|2021-07-27,-2,1,1
794844|133|2021-07-28,-12,1,1
794844|133|2021-07-28,-8,2,2
794844|133|2021-07-28,-7,1,1
794844|133|2021-07-28,-2,1,1
794850|133|2021-07-28,-11,2,2
794850|133|2021-07-28,-4,1,1
794952|124|2021-07-22,-12,8,7
794952|124|2021-07-22,-11,4,2
794952|124|2021-07-22,-10,7,5
794952|124|2021-07-22,-9,5,4
794952|124|2021-07-22,-8,1,1
794952|124|2021-07-22,-7,3,2
794952|124|2021-07-22,-6,3,3
794952|124|2021-07-22,-5,2,2
794952|124|2021-07-22,-4,1,1
794952|124|2021-07-22,-3,2,2
794952|124|2021-07-22,-2,4,4
794952|124|2021-07-22,-1,1,1
794953|124|2021-07-22,-11,3,3
794953|124|2021-07-22,-9,1,1
794953|124|2021-07-22,-7,2,2
794953|124|2021-07-22,-5,1,1
794953|124|2021-07-22,-3,3,3
794953|124|2021-07-22,-2,5,5
794953|124|2021-07-22,-1,2,2
794959|121|2021-08-03,-11,3,3
794959|121|2021-08-03,-10,3,3
794959|121|2021-08-03,-9,4,3
794959|121|2021-08-03,-8,3,2
794959|121|2021-08-03,-6,2,2
795034|8|2021-05-27,-8,4,4
795034|8|2021-05-27,-7,1,1
795034|8|2021-05-27,-6,2,2
795034|8|2021-05-27,-5,2,2
795061|124|2021-07-22,-12,1,1
795061|124|2021-07-22,-9,2,2
795061|124|2021-07-22,-8,3,3
795061|124|2021-07-22,-7,1,1
795099|44|2021-07-24,-11,1,1
795099|44|2021-07-24,-10,1,1
795099|44|2021-07-24,-6,1,1
795099|44|2021-07-24,-5,2,2
795099|44|2021-07-24,-4,2,2
795099|44|2021-07-24,-3,2,2
795099|44|2021-07-24,-2,1,1
795099|44|2021-07-24,-1,2,2
795125|19|2021-07-15,-8,4,4
795125|19|2021-07-15,-6,2,2
795125|19|2021-07-15,-5,1,1
795125|19|2021-07-15,-4,7,7
795125|19|2021-07-15,-3,3,3
795125|19|2021-07-15,-2,2,2
795125|19|2021-07-15,-1,1,1
795130|220|2021-08-03,-12,1,1
795130|220|2021-08-03,-9,1,1
795130|220|2021-08-03,-7,2,2
795130|220|2021-08-03,-5,1,1
795135|133|2021-07-28,-9,1,1
795135|133|2021-07-28,-6,1,1
795135|133|2021-07-28,-3,1,1
795138|62|2021-08-04,-7,1,1
795138|62|2021-08-04,-2,1,1
795138|62|2021-08-04,-1,1,1
795144|39|2021-07-25,-12,2,2
795144|39|2021-07-25,-9,1,1
795144|39|2021-07-25,-8,1,1
795144|39|2021-07-25,-4,1,1
795148|5|2021-08-18,-11,2,2
795148|5|2021-08-18,-4,2,2
795148|5|2021-08-18,-3,2,2
795148|5|2021-08-18,-2,3,3
795148|5|2021-08-18,-1,4,3
795152|39|2021-07-25,-12,1,1
795152|39|2021-07-25,-11,2,2
795152|39|2021-07-25,-10,1,1
795152|39|2021-07-25,-9,1,1
795165|133|2021-07-28,-12,1,1
